id,tier,english,spanish,tier_preserved,semantic_issue,humor_issue,decision
LOCATION::RC_GANONS_CASTLE_MQ_SHADOW_TRIAL_BOMB_FLOWER_CHEST,CLEAR,Ganons Castle Mq Shadow Trial Bomb Flower Chest,Castillo de Ganon Mq Cofre de la Flor de Bomba de la Prueba de la Sombra,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_SHADOW_TRIAL_EYE_SWITCH_CHEST,CLEAR,Ganons Castle Mq Shadow Trial Eye Switch Chest,Castillo de Ganon Mq Cofre del Interruptor de Ojo de la Prueba de la Sombra,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_SPIRIT_TRIAL_GOLDEN_GAUNTLETS_CHEST,CLEAR,Ganons Castle Mq Spirit Trial Golden Gauntlets Chest,Castillo de Ganon Mq Cofre de los Guantes de Oro de la Prueba del Espíritu,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_SPIRIT_TRIAL_SUN_BACK_RIGHT_CHEST,CLEAR,Ganons Castle Mq Spirit Trial Sun Back Right Chest,Castillo de Ganon Mq Cofre Sol Atrás Derecha de la Prueba del Espíritu,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_SPIRIT_TRIAL_SUN_BACK_LEFT_CHEST,CLEAR,Ganons Castle Mq Spirit Trial Sun Back Left Chest,Castillo de Ganon Mq Cofre Sol Atrás Izquierda de la Prueba del Espíritu,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_SPIRIT_TRIAL_SUN_FRONT_LEFT_CHEST,CLEAR,Ganons Castle Mq Spirit Trial Sun Front Left Chest,Castillo de Ganon Mq Cofre Sol Frente Izquierda de la Prueba del Espíritu,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_SPIRIT_TRIAL_FIRST_CHEST,CLEAR,Ganons Castle Mq Spirit Trial First Chest,Castillo de Ganon Mq Cofre Primer de la Prueba del Espíritu,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_SPIRIT_TRIAL_INVISIBLE_CHEST,CLEAR,Ganons Castle Mq Spirit Trial Invisible Chest,Castillo de Ganon Mq Cofre Invisible de la Prueba del Espíritu,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_FOREST_TRIAL_FREESTANDING_KEY,CLEAR,Ganons Castle Mq Forest Trial Freestanding Key,Castillo de Ganon Mq Llave Independiente de la Prueba del Bosque,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_DEKU_SCRUB_RIGHT,CLEAR,Ganons Castle Mq Deku Scrub Right,Castillo de Ganon Mq Joven Deku Derecha,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_DEKU_SCRUB_CENTER_LEFT,CLEAR,Ganons Castle Mq Deku Scrub Center Left,Castillo de Ganon Mq Joven Deku Centro Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_DEKU_SCRUB_CENTER,CLEAR,Ganons Castle Mq Deku Scrub Center,Castillo de Ganon Mq Joven Deku Centro,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_DEKU_SCRUB_CENTER_RIGHT,CLEAR,Ganons Castle Mq Deku Scrub Center Right,Castillo de Ganon Mq Joven Deku Centro Derecha,YES,NONE,NONE,PASS
LOCATION::RC_GANONS_CASTLE_MQ_DEKU_SCRUB_LEFT,CLEAR,Ganons Castle Mq Deku Scrub Left,Castillo de Ganon Mq Joven Deku Izquierda,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_GS_BASEMENT_BACK_ROOM,CLEAR,Deku Tree Gs Basement Back Room,Árbol Deku Gs Sótano Atrás Sala,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_GS_BASEMENT_GATE,CLEAR,Deku Tree Gs Basement Gate,Árbol Deku Gs Sótano Puerta,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_GS_BASEMENT_VINES,CLEAR,Deku Tree Gs Basement Vines,Árbol Deku Gs Sótano Enredaderas,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_GS_COMPASS_ROOM,CLEAR,Deku Tree Gs Compass Room,Árbol Deku Gs Brújula Sala,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_MQ_GS_LOBBY,CLEAR,Deku Tree Mq Gs Lobby,Árbol Deku Mq Gs Sala Principal,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_MQ_GS_PAST_BOULDER_VINES,CLEAR,Deku Tree Mq Gs Past Boulder Vines,Árbol Deku Mq Gs Más allá de Roca Enredaderas,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_MQ_GS_BASEMENT_GRAVES_ROOM,CLEAR,Deku Tree Mq Gs Basement Graves Room,Árbol Deku Mq Gs Sótano Tumbas Sala,YES,NONE,NONE,PASS
LOCATION::RC_DEKU_TREE_MQ_GS_BASEMENT_BACK_ROOM,CLEAR,Deku Tree Mq Gs Basement Back Room,Árbol Deku Mq Gs Sótano Atrás Sala,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_GS_VINES_ABOVE_STAIRS,CLEAR,Dodongos Cavern Gs Vines Above Stairs,Caverna de los Dodongo Gs Enredaderas Arriba de Escaleras,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_GS_SCARECROW,CLEAR,Dodongos Cavern Gs Scarecrow,Caverna de los Dodongo Gs Espantapájaros,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_GS_ALCOVE_ABOVE_STAIRS,CLEAR,Dodongos Cavern Gs Alcove Above Stairs,Caverna de los Dodongo Gs Alcoba Arriba de Escaleras,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_GS_BACK_ROOM,CLEAR,Dodongos Cavern Gs Back Room,Caverna de los Dodongo Gs Atrás Sala,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_GS_SIDE_ROOM_NEAR_LOWER_LIZALFOS,CLEAR,Dodongos Cavern Gs Side Room Near Lower Lizalfos,Caverna de los Dodongo Gs Lateral Sala Cerca de Inferior Lizalfos,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_MQ_GS_SCRUB_ROOM,CLEAR,Dodongos Cavern Mq Gs Scrub Room,Caverna de los Dodongo Mq Gs Joven Sala,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_MQ_GS_SONG_OF_TIME_BLOCK_ROOM,CLEAR,Dodongos Cavern Mq Gs Song Of Time Block Room,Caverna de los Dodongo Mq Gs Canción De Tiempo Bloque Sala,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_MQ_GS_LIZALFOS_ROOM,CLEAR,Dodongos Cavern Mq Gs Lizalfos Room,Caverna de los Dodongo Mq Gs Lizalfos Sala,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_MQ_GS_LARVAE_ROOM,CLEAR,Dodongos Cavern Mq Gs Larvae Room,Caverna de los Dodongo Mq Gs Larvae Sala,YES,NONE,NONE,PASS
LOCATION::RC_DODONGOS_CAVERN_MQ_GS_BACK_AREA,CLEAR,Dodongos Cavern Mq Gs Back Area,Caverna de los Dodongo Mq Gs Atrás Área,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_GS_LOBBY_BASEMENT_LOWER,CLEAR,Jabu Jabus Belly Gs Lobby Basement Lower,Vientre de Jabu-Jabu Gs Sala Principal Sótano Inferior,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_GS_LOBBY_BASEMENT_UPPER,CLEAR,Jabu Jabus Belly Gs Lobby Basement Upper,Vientre de Jabu-Jabu Gs Sala Principal Sótano Superior,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_GS_NEAR_BOSS,CLEAR,Jabu Jabus Belly Gs Near Boss,Vientre de Jabu-Jabu Gs Cerca de Jefe,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_GS_WATER_SWITCH_ROOM,CLEAR,Jabu Jabus Belly Gs Water Switch Room,Vientre de Jabu-Jabu Gs Agua Interruptor Sala,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_MQ_GS_TAILPASARAN_ROOM,CLEAR,Jabu Jabus Belly Mq Gs Tailpasaran Room,Vientre de Jabu-Jabu Mq Gs Tailpasaran Sala,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_MQ_GS_INVISIBLE_ENEMIES_ROOM,CLEAR,Jabu Jabus Belly Mq Gs Invisible Enemies Room,Vientre de Jabu-Jabu Mq Gs Invisible Enemigos Sala,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_MQ_GS_BOOMERANG_CHEST_ROOM,CLEAR,Jabu Jabus Belly Mq Gs Boomerang Chest Room,Vientre de Jabu-Jabu Mq Gs Bumerán Cofre Sala,YES,NONE,NONE,PASS
LOCATION::RC_JABU_JABUS_BELLY_MQ_GS_NEAR_BOSS,CLEAR,Jabu Jabus Belly Mq Gs Near Boss,Vientre de Jabu-Jabu Mq Gs Cerca de Jefe,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_GS_RAISED_ISLAND_COURTYARD,CLEAR,Forest Temple Gs Raised Island Courtyard,Templo del Bosque Gs Elevado Isla Patio,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_GS_FIRST_ROOM,CLEAR,Forest Temple Gs First Room,Templo del Bosque Gs Primer Sala,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_GS_LEVEL_ISLAND_COURTYARD,CLEAR,Forest Temple Gs Level Island Courtyard,Templo del Bosque Gs Nivel Isla Patio,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_GS_LOBBY,CLEAR,Forest Temple Gs Lobby,Templo del Bosque Gs Sala Principal,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_GS_BASEMENT,CLEAR,Forest Temple Gs Basement,Templo del Bosque Gs Sótano,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_MQ_GS_FIRST_HALLWAY,CLEAR,Forest Temple Mq Gs First Hallway,Templo del Bosque Mq Gs Primer Pasillo,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_MQ_GS_BLOCK_PUSH_ROOM,CLEAR,Forest Temple Mq Gs Block Push Room,Templo del Bosque Mq Gs Bloque Empujar Sala,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_MQ_GS_RAISED_ISLAND_COURTYARD,CLEAR,Forest Temple Mq Gs Raised Island Courtyard,Templo del Bosque Mq Gs Elevado Isla Patio,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_MQ_GS_LEVEL_ISLAND_COURTYARD,CLEAR,Forest Temple Mq Gs Level Island Courtyard,Templo del Bosque Mq Gs Nivel Isla Patio,YES,NONE,NONE,PASS
LOCATION::RC_FOREST_TEMPLE_MQ_GS_WELL,CLEAR,Forest Temple Mq Gs Well,Templo del Bosque Mq Gs Pozo,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_GS_SONG_OF_TIME_ROOM,CLEAR,Fire Temple Gs Song Of Time Room,Templo del Fuego Gs Canción De Tiempo Sala,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_GS_BOSS_KEY_LOOP,CLEAR,Fire Temple Gs Boss Key Loop,Templo del Fuego Gs Jefe Llave Bucle,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_GS_BOULDER_MAZE,CLEAR,Fire Temple Gs Boulder Maze,Templo del Fuego Gs Roca Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_GS_SCARECROW_TOP,CLEAR,Fire Temple Gs Scarecrow Top,Templo del Fuego Gs Espantapájaros Superior,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_GS_SCARECROW_CLIMB,CLEAR,Fire Temple Gs Scarecrow Climb,Templo del Fuego Gs Espantapájaros Escalada,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_MQ_GS_ABOVE_FIRE_MAZE,CLEAR,Fire Temple Mq Gs Above Fire Maze,Templo del Fuego Mq Gs Arriba de Fuego Laberinto,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_MQ_GS_FIRE_WALL_MAZE_CENTER,CLEAR,Fire Temple Mq Gs Fire Wall Maze Center,Templo del Fuego Mq Gs Fuego Muro Laberinto Centro,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_MQ_GS_BIG_LAVA_ROOM_OPEN_DOOR,CLEAR,Fire Temple Mq Gs Big Lava Room Open Door,Templo del Fuego Mq Gs Grande Lava Sala Abierta Puerta,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_MQ_GS_FIRE_WALL_MAZE_SIDE_ROOM,CLEAR,Fire Temple Mq Gs Fire Wall Maze Side Room,Templo del Fuego Mq Gs Fuego Muro Laberinto Lateral Sala,YES,NONE,NONE,PASS
LOCATION::RC_FIRE_TEMPLE_MQ_GS_SKULL_ON_FIRE,CLEAR,Fire Temple Mq Gs Skull On Fire,Templo del Fuego Mq Gs Cráneo En Fuego,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_GS_BEHIND_GATE,CLEAR,Water Temple Gs Behind Gate,Templo del Agua Gs Detrás de Puerta,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_GS_FALLING_PLATFORM_ROOM,CLEAR,Water Temple Gs Falling Platform Room,Templo del Agua Gs Caída Plataforma Sala,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_GS_CENTRAL_PILLAR,CLEAR,Water Temple Gs Central Pillar,Templo del Agua Gs Central Pilar,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_GS_NEAR_BOSS_KEY_CHEST,CLEAR,Water Temple Gs Near Boss Key Chest,Templo del Agua Gs Cerca de Jefe Llave Cofre,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_GS_RIVER,CLEAR,Water Temple Gs River,Templo del Agua Gs Río,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_MQ_GS_BEFORE_UPPER_WATER_SWITCH,CLEAR,Water Temple Mq Gs Before Upper Water Switch,Templo del Agua Mq Gs Antes de Superior Agua Interruptor,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_MQ_GS_FREESTANDING_KEY_AREA,CLEAR,Water Temple Mq Gs Freestanding Key Area,Templo del Agua Mq Gs Independiente Llave Área,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_MQ_GS_LIZALFOS_HALLWAY,CLEAR,Water Temple Mq Gs Lizalfos Hallway,Templo del Agua Mq Gs Lizalfos Pasillo,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_MQ_GS_RIVER,CLEAR,Water Temple Mq Gs River,Templo del Agua Mq Gs Río,YES,NONE,NONE,PASS
LOCATION::RC_WATER_TEMPLE_MQ_GS_TRIPLE_WALL_TORCH,CLEAR,Water Temple Mq Gs Triple Wall Torch,Templo del Agua Mq Gs Triple Muro Antorcha,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_GS_HALL_AFTER_SUN_BLOCK_ROOM,CLEAR,Spirit Temple Gs Hall After Sun Block Room,Templo del Espíritu Gs Hall Después de Sol Bloque Sala,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_GS_BOULDER_ROOM,CLEAR,Spirit Temple Gs Boulder Room,Templo del Espíritu Gs Roca Sala,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_GS_LOBBY,CLEAR,Spirit Temple Gs Lobby,Templo del Espíritu Gs Sala Principal,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_GS_SUN_ON_FLOOR_ROOM,CLEAR,Spirit Temple Gs Sun On Floor Room,Templo del Espíritu Gs Sol En Suelo Sala,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_GS_METAL_FENCE,CLEAR,Spirit Temple Gs Metal Fence,Templo del Espíritu Gs Metálico Cerca,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_MQ_GS_SYMPHONY_ROOM,CLEAR,Spirit Temple Mq Gs Symphony Room,Templo del Espíritu Mq Gs Sinfonía Sala,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_MQ_GS_LEEVER_ROOM,CLEAR,Spirit Temple Mq Gs Leever Room,Templo del Espíritu Mq Gs Leever Sala,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_MQ_GS_NINE_THRONES_ROOM_WEST,CLEAR,Spirit Temple Mq Gs Nine Thrones Room West,Templo del Espíritu Mq Gs Nueve Tronos Sala Oeste,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_MQ_GS_NINE_THRONES_ROOM_NORTH,CLEAR,Spirit Temple Mq Gs Nine Thrones Room North,Templo del Espíritu Mq Gs Nueve Tronos Sala Norte,YES,NONE,NONE,PASS
LOCATION::RC_SPIRIT_TEMPLE_MQ_GS_SUN_BLOCK_ROOM,CLEAR,Spirit Temple Mq Gs Sun Block Room,Templo del Espíritu Mq Gs Sol Bloque Sala,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_GS_SINGLE_GIANT_POT,CLEAR,Shadow Temple Gs Single Giant Pot,Templo de la Sombra Gs Simple Gigante Maceta,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_GS_FALLING_SPIKES_ROOM,CLEAR,Shadow Temple Gs Falling Spikes Room,Templo de la Sombra Gs Caída Púas Sala,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_GS_TRIPLE_GIANT_POT,CLEAR,Shadow Temple Gs Triple Giant Pot,Templo de la Sombra Gs Triple Gigante Maceta,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_GS_LIKE_LIKE_ROOM,CLEAR,Shadow Temple Gs Like Like Room,Templo de la Sombra Gs Like Like Sala,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_GS_NEAR_SHIP,CLEAR,Shadow Temple Gs Near Ship,Templo de la Sombra Gs Cerca de Barco,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_GS_FALLING_SPIKES_ROOM,CLEAR,Shadow Temple Mq Gs Falling Spikes Room,Templo de la Sombra Mq Gs Caída Púas Sala,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_GS_WIND_HINT_ROOM,CLEAR,Shadow Temple Mq Gs Wind Hint Room,Templo de la Sombra Mq Gs Wind Pista Sala,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_GS_AFTER_WIND,CLEAR,Shadow Temple Mq Gs After Wind,Templo de la Sombra Mq Gs Después de Wind,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_GS_AFTER_SHIP,CLEAR,Shadow Temple Mq Gs After Ship,Templo de la Sombra Mq Gs Después de Barco,YES,NONE,NONE,PASS
LOCATION::RC_SHADOW_TEMPLE_MQ_GS_NEAR_BOSS,CLEAR,Shadow Temple Mq Gs Near Boss,Templo de la Sombra Mq Gs Cerca de Jefe,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_GS_LIKE_LIKE_CAGE,CLEAR,Bottom Of The Well Gs Like Like Cage,Fondo del Pozo Gs Like Like Jaula,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_GS_EAST_INNER_ROOM,CLEAR,Bottom Of The Well Gs East Inner Room,Fondo del Pozo Gs Este Interior Sala,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_GS_WEST_INNER_ROOM,CLEAR,Bottom Of The Well Gs West Inner Room,Fondo del Pozo Gs Oeste Interior Sala,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_GS_BASEMENT,CLEAR,Bottom Of The Well Mq Gs Basement,Fondo del Pozo Mq Gs Sótano,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_GS_COFFIN_ROOM,CLEAR,Bottom Of The Well Mq Gs Coffin Room,Fondo del Pozo Mq Gs Ataúd Sala,YES,NONE,NONE,PASS
LOCATION::RC_BOTTOM_OF_THE_WELL_MQ_GS_WEST_INNER_ROOM,CLEAR,Bottom Of The Well Mq Gs West Inner Room,Fondo del Pozo Mq Gs Oeste Interior Sala,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_GS_PUSH_BLOCK_ROOM,CLEAR,Ice Cavern Gs Push Block Room,Caverna de Hielo Gs Empujar Bloque Sala,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_GS_SPINNING_SCYTHE_ROOM,CLEAR,Ice Cavern Gs Spinning Scythe Room,Caverna de Hielo Gs Giratorio Guadaña Sala,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_GS_HEART_PIECE_ROOM,CLEAR,Ice Cavern Gs Heart Piece Room,Caverna de Hielo Gs Corazón Pieza Sala,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MQ_GS_SCARECROW,CLEAR,Ice Cavern Mq Gs Scarecrow,Caverna de Hielo Mq Gs Espantapájaros,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MQ_GS_ICE_BLOCK,CLEAR,Ice Cavern Mq Gs Ice Block,Caverna de Hielo Mq Gs Hielo Bloque,YES,NONE,NONE,PASS
LOCATION::RC_ICE_CAVERN_MQ_GS_RED_ICE,CLEAR,Ice Cavern Mq Gs Red Ice,Caverna de Hielo Mq Gs Rojo Hielo,YES,NONE,NONE,PASS
LOCATION::RC_KF_GS_BEAN_PATCH,CLEAR,Kf Gs Bean Patch,Bosque Kokiri Gs Bean Patch,YES,NONE,NONE,PASS
LOCATION::RC_KF_GS_KNOW_IT_ALL_HOUSE,CLEAR,Kf Gs Know It All House,Bosque Kokiri Gs Know It All Casa,YES,NONE,NONE,PASS
LOCATION::RC_KF_GS_HOUSE_OF_TWINS,CLEAR,Kf Gs House Of Twins,Bosque Kokiri Gs Casa De Twins,YES,NONE,NONE,PASS
LOCATION::RC_LW_GS_BEAN_PATCH_NEAR_BRIDGE,CLEAR,Lw Gs Bean Patch Near Bridge,Bosque Perdido Gs Bean Patch Cerca de Puente,YES,NONE,NONE,PASS
LOCATION::RC_LW_GS_BEAN_PATCH_NEAR_THEATER,CLEAR,Lw Gs Bean Patch Near Theater,Bosque Perdido Gs Bean Patch Cerca de Theater,YES,NONE,NONE,PASS
LOCATION::RC_LW_GS_ABOVE_THEATER,CLEAR,Lw Gs Above Theater,Bosque Perdido Gs Arriba de Theater,YES,NONE,NONE,PASS
LOCATION::RC_SFM_GS,CLEAR,Sfm Gs,Pradera del Bosque Sagrado Gs,YES,NONE,NONE,PASS
LOCATION::RC_HF_GS_COW_GROTTO,CLEAR,Hf Gs Cow Grotto,Campo de Hyrule Gs Vaca Cueva,YES,NONE,NONE,PASS
LOCATION::RC_HF_GS_NEAR_KAK_GROTTO,CLEAR,Hf Gs Near Kak Grotto,Campo de Hyrule Gs Cerca de Kak Cueva,YES,NONE,NONE,PASS
LOCATION::RC_LH_GS_BEAN_PATCH,CLEAR,Lh Gs Bean Patch,Lago Hylia Gs Bean Patch,YES,NONE,NONE,PASS
LOCATION::RC_LH_GS_SMALL_ISLAND,CLEAR,Lh Gs Small Island,Lago Hylia Gs Pequeño Isla,YES,NONE,NONE,PASS
LOCATION::RC_LH_GS_LAB_WALL,CLEAR,Lh Gs Lab Wall,Lago Hylia Gs Laboratorio Muro,YES,NONE,NONE,PASS
LOCATION::RC_LH_GS_LAB_CRATE,CLEAR,Lh Gs Lab Crate,Lago Hylia Gs Laboratorio Cajón,YES,NONE,NONE,PASS
LOCATION::RC_LH_GS_TREE,CLEAR,Lh Gs Tree,Lago Hylia Gs Árbol,YES,NONE,NONE,PASS
LOCATION::RC_GV_GS_BEAN_PATCH,CLEAR,Gv Gs Bean Patch,Valle Gerudo Gs Bean Patch,YES,NONE,NONE,PASS
LOCATION::RC_GV_GS_SMALL_BRIDGE,CLEAR,Gv Gs Small Bridge,Valle Gerudo Gs Pequeño Puente,YES,NONE,NONE,PASS
LOCATION::RC_GV_GS_PILLAR,CLEAR,Gv Gs Pillar,Valle Gerudo Gs Pilar,YES,NONE,NONE,PASS
LOCATION::RC_GV_GS_BEHIND_TENT,CLEAR,Gv Gs Behind Tent,Valle Gerudo Gs Detrás de Tienda de campaña,YES,NONE,NONE,PASS
LOCATION::RC_GF_HBA_RANGE_GS,CLEAR,Gf Hba Range Gs,Fortaleza Gerudo Tiro con Arco a Caballo Rango Gs,YES,NONE,NONE,PASS
LOCATION::RC_GF_GS_TOP_FLOOR,CLEAR,Gf Gs Top Floor,Fortaleza Gerudo Gs Superior Suelo,YES,NONE,NONE,PASS
LOCATION::RC_WASTELAND_GS,CLEAR,Wasteland Gs,Páramo Encantado Gs,YES,NONE,NONE,PASS
LOCATION::RC_COLOSSUS_GS_BEAN_PATCH,CLEAR,Colossus Gs Bean Patch,Coloso del Desierto Gs Bean Patch,YES,NONE,NONE,PASS
LOCATION::RC_COLOSSUS_GS_HILL,CLEAR,Colossus Gs Hill,Coloso del Desierto Gs Hill,YES,NONE,NONE,PASS
LOCATION::RC_COLOSSUS_GS_TREE,CLEAR,Colossus Gs Tree,Coloso del Desierto Gs Árbol,YES,NONE,NONE,PASS
LOCATION::RC_OGC_GS,CLEAR,Ogc Gs,Fuente del Gran Deku Gs,YES,NONE,NONE,PASS
LOCATION::RC_HC_GS_STORMS_GROTTO,CLEAR,Hc Gs Storms Grotto,Castillo de Hyrule Gs Tormentas Cueva,YES,NONE,NONE,PASS
LOCATION::RC_HC_GS_TREE,CLEAR,Hc Gs Tree,Castillo de Hyrule Gs Árbol,YES,NONE,NONE,PASS
LOCATION::RC_MARKET_GS_GUARD_HOUSE,CLEAR,Market Gs Guard House,Mercado Gs Guardia Casa,YES,NONE,NONE,PASS
LOCATION::RC_KAK_GS_HOUSE_UNDER_CONSTRUCTION,CLEAR,Kak Gs House Under Construction,Kakariko Gs Casa Debajo de Construcción,YES,NONE,NONE,PASS
LOCATION::RC_KAK_GS_SKULLTULA_HOUSE,CLEAR,Kak Gs Skulltula House,Kakariko Gs Skulltula Casa,YES,NONE,NONE,PASS
LOCATION::RC_KAK_GS_GUARDS_HOUSE,CLEAR,Kak Gs Guards House,Kakariko Gs Guardias Casa,YES,NONE,NONE,PASS
LOCATION::RC_KAK_GS_TREE,CLEAR,Kak Gs Tree,Kakariko Gs Árbol,YES,NONE,NONE,PASS
LOCATION::RC_KAK_GS_WATCHTOWER,CLEAR,Kak Gs Watchtower,Kakariko Gs Torre de Vigía,YES,NONE,NONE,PASS
LOCATION::RC_KAK_GS_ABOVE_IMPAS_HOUSE,CLEAR,Kak Gs Above Impas House,Kakariko Gs Arriba de Impas Casa,YES,NONE,NONE,PASS
LOCATION::RC_GRAVEYARD_GS_WALL,CLEAR,Graveyard Gs Wall,Cementerio Gs Muro,YES,NONE,NONE,PASS
LOCATION::RC_GRAVEYARD_GS_BEAN_PATCH,CLEAR,Graveyard Gs Bean Patch,Cementerio Gs Bean Patch,YES,NONE,NONE,PASS
