id,system,english,spanish,is_intentional_proper_noun,is_cvar_identifier,status,notes
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L252,SOH_UI,GANON,GANON,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L261,SOH_UI,GUARD,GUARD,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L262,SOH_UI,MKBAZ,MKBAZ,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L263,SOH_UI,MKPOT,MKPOT,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L264,SOH_UI,MASK,MASK,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L265,SOH_UI,MKSHO,MKSHO,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L266,SOH_UI,BOWL,BOWL,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L267,SOH_UI,TREASU,TREASU,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L268,SOH_UI,CHUSHO,CHUSHO,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L269,SOH_UI,RICH,RICH,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L270,SOH_UI,ALLEY,ALLEY,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L271,SOH_UI,KAKBAZ,KAKBAZ,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L272,SOH_UI,KAKPO,KAKPO,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L273,SOH_UI,BOSS,BOSS,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L274,SOH_UI,GRANNY,GRANNY,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L275,SOH_UI,SKULL,SKULL,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L276,SOH_UI,IMPAS,IMPAS,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L277,SOH_UI,WIND,WIND,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L278,SOH_UI,KAKSHO,KAKSHO,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L279,SOH_UI,DAMPES,DAMPES,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L280,SOH_UI,TALONS,TALONS,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L281,SOH_UI,STABLE,STABLE,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L282,SOH_UI,TOWER,TOWER,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L284,SOH_UI,FISH,FISH,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L574,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L575,SOH_UI,TextSize,TextSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L579,SOH_UI,ItemCountType,ItemCountType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L580,SOH_UI,KeyCounts,KeyCounts,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L585,SOH_UI,HookshotIdentifier,HookshotIdentifier,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L638,SOH_UI,ItemCountAlignLeft,ItemCountAlignLeft,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L703,SOH_UI,TriforcePieceCounts,TriforcePieceCounts,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L733,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L743,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L761,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L767,SOH_UI,ITEM_KEY_SMALL,ITEM_KEY_SMALL,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1078,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1090,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1141,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1153,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1154,SOH_UI,IconSpacing,IconSpacing,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1197,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1215,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1220,SOH_UI,Draggable,Draggable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1254,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1255,SOH_UI,IconSpacing,IconSpacing,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1257,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1273,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1274,SOH_UI,IconSpacing,IconSpacing,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1283,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1558,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1559,SOH_UI,IconSpacing,IconSpacing,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1560,SOH_UI,ComboButton1,ComboButton1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1561,SOH_UI,ComboButton2,ComboButton2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1566,SOH_UI,ShowOnlyPaused,ShowOnlyPaused,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1569,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1572,SOH_UI,ItemTracker,ItemTracker,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1628,SOH_UI,DungeonRewardsLayout,DungeonRewardsLayout,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1707,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1708,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1748,SOH_UI,Floating,Floating,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1749,SOH_UI,Window,Window,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1757,SOH_UI,C-Up,C-Up,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1757,SOH_UI,C-Down,C-Down,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1758,SOH_UI,C-Left,C-Left,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1758,SOH_UI,C-Right,C-Right,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1761,SOH_UI,D-Up,D-Up,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1761,SOH_UI,D-Down,D-Down,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1762,SOH_UI,D-Left,D-Left,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1762,SOH_UI,D-Right,D-Right,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1767,SOH_UI,Separate,Separate,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1773,SOH_UI,Separate,Separate,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1776,SOH_UI,Separate,Separate,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1792,SOH_UI,WindowType,WindowType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1793,SOH_UI,Draggable,Draggable,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1796,SOH_UI,ShowOnlyPaused,ShowOnlyPaused,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1810,SOH_UI,ComboButton1,ComboButton1,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1818,SOH_UI,ComboButton2,ComboButton2,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1829,SOH_UI,IconSize,IconSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1831,SOH_UI,IconSpacing,IconSpacing,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1833,SOH_UI,TextSize,TextSize,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
SOH_UI::soh::soh::Enhancements::randomizer::randomizer_item_tracker_cpp::L1838,SOH_UI,ItemCountType,ItemCountType,NO,YES,CERTIFIED_VALID_UNTRANSLATED,Proper noun or internal CVar identifier; translation would violate engine integrity
