id,english,current_spanish,category,risk_level,context_source,context_summary,literal_translation_risk,gameplay_risk,terminology_risk,decision,corrected_spanish,confidence,notes
0x715E,"Hey, that's a cool mask.
I want it!
JUST KIDDING! Hah!
I don't want that stupid mask!","Oye, qué máscara tan genial.
¡La quiero!
¡SOLO BROMEO! ¡Ja!
¡No quiero esa máscara estúpida!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x715F,"Wah hah ha hah!
That really suits you!","¡Wah hah ha hah!
¡Te queda muy bien!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7160,"Waaaah!
I-I'm gonna tell Mido about 
this!","¡Waaaah!
¡Y-Yo le voy a contar a Mido
sobre esto!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7161,"Yeeeeah!
I-I'm gonna tell Mido to beat
you up!","¡Yeeeeah!
¡Y-Yo le voy a decir a Mido que
te golpee!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7162,"Whooooah!
Are you some kind of forest
ghost?","¡Whooooah!
¿Eres algún tipo de fantasma
del bosque?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7163,"That's so cool!
Uh...don't tell Mido I said that!","¡Qué genial!
Eh... ¡no le digas a Mido que
dije eso!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7164,"What?!
You came back!
I can tell who you are, even
with that mask on!","¿¡Qué?!
¡Regresaste!
Puedo decir quién eres, ¡incluso
con esa máscara puesta!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7165,"I wonder what Mido would say if
he saw that?
I really would like to see his
reaction!","Me pregunto qué diría Mido si
la viera...
¡Me encantaría ver su
reacción!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7166,"I see...
You're going to scare Mido with
that mask, aren't you?!","Ya veo...
Vas a asustar a Mido con
esa máscara, ¿no?!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7167,"Hah hah hah!
What a funny face!
I bet Saria would think it's
pretty funny, too!","¡Ja ja ja!
¡Qué cara tan divertida!
¡Seguro que Saria también
le parecería bastante divertida!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7168,"Tee hee hee!
A mask made of wood?
It looks like you're wearing
a shield on your face!","¡Je je je!
¿Una máscara de madera?
Parece que llevas un
escudo en la cara.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7169,"What a weird face!
--- PAGE ---
Speaking of weird faces, one of
the forest kids was complaining
about his face...","¡Qué cara tan rara!
--- PAGE ---
Hablando de caras raras, uno
de los niños del bosque se estaba
quejando de su cara...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x716A,What an enormous head you have!,¡Qué cabeza tan enorme tienes!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x716B,"Tee hee!
Where did you get that?
Outside the forest?
No way! I don't believe it!","¡Je je!
¿Dónde conseguiste eso?
¿Fuera del bosque?
¡No puede ser! ¡No lo creo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x716C,"Hee hee!
Kind of funny, but it's not
really my style...","¡Je je!
Es algo divertido, pero no
es realmente mi estilo...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x716D,"Right on! 
Wearing this mask makes me feel
really tough and scary!
Hee hee!","¡Genial!
Llevar esta máscara me hace sentir
muy duro y aterrador.
¡Je je!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x716E,"Hee hee!
There sure are a lot of different
people in the world!","¡Je je!
Seguro que hay mucha gente
diferente en el mundo.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x716F,"Hee hee!
I don't need a new one...
I like the one I have, thanks!","¡Je je!
No necesito una nueva...
¡Me gusta la que tengo, gracias!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7170,"Wow, that makes your head
look huge!
Hee hee!","¡Vaya, eso hace que tu cabeza
parezca enorme!
¡Je je!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7171,"What a cute little mouse!
What?
Oh, it's not a mouse?","¡Qué ratoncito tan lindo!
¿Qué?
Oh, ¿no es un ratón?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7172,"What are those floppy things
on your head?
Ears? That mask makes you look
like you have four ears!","¿Qué son esas cosas colgantes
en tu cabeza?
¿Orejas? Esa máscara te hace
parecer que tienes cuatro orejas.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7173,"It must be exciting to sneak
past the guards while wearing
that mask!","Debe ser emocionante pasar
frente a los guardias usando
esa máscara.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7174,"Hi, fairy boy!
What?
You think you're in disguise?
But it's so obvious who you are!","¡Hola, niño hada!
¿Qué?
¿Crees que estás disfrazado?
Pero ¡se nota claramente quién eres!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7175,"Wow!
What big eyes you have!
Gorons are so cute, aren't they!","¡Vaya!
¡Qué ojos tan grandes tienes!
¡Los Gorons son tan lindos, ¿no?!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7176,"Oh, I know that character!
It's Keaton!
He's very hot in Hyrule Castle
Town right now!","¡Oh, conozco a ese personaje!
¡Es Keaton!
¡Está muy popular en la
Ciudad del Castillo de Hyrule ahora!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7177,"Oh, brother!
Boys will be boys!","¡Ay, por favor!
¡Los niños serán niños!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7178,"Wait...wait...
I know who ya are...
Yer... Kin-ton!
Ain't that right?!","Espera... espera...
Yo sé quién eres...
Eres... ¡Kin-ton!
¡¿No es así?!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7179,"That's a scary one, ain't it?
Almost as scary as...Ingo!","Esa es aterradora, ¿no?
¡Casi tan aterradora como... Ingo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x717A,"Hey, that reminds me of my wife...
On second thought, it doesn't...
It doesn't look like her at all!","Oye, eso me recuerda a mi esposa...
Pensándolo mejor, no...
¡No se parece en nada a ella!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x717B,"YAAAWWN...
I'm kinda tired right now...
Show it to me later...","BAAASTA...
Estoy un poco cansado ahora...
Muéstramela después...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x717C,"Scram, kid!
Can't you see I'm busy?!","¡Vete, kid!
¿No ves que estoy ocupado?!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x717D,"Humph!
It's fine to play like that when 
you're a kid, but just wait until
you grow up! Work, work, work!","¡Hmph!
Está bien jugar así cuando
eres niño, ¡pero espera a que
crescas! ¡Trabajar, trabajar, trabajar!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x717E,"YEOW!
Humph. It's just a mask...
Scram, kid! Get out of here!","¡AU!
Hmph. Solo es una máscara...
¡Vete, kid! ¡Sal de aquí!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x717F,"Heh heh heh...
Well, that cheered me up a little,
kid.
Thanks!","Je je je...
Bueno, eso me animó un poco,
chico.
¡Gracias!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7180,"Hmmm... Let's see...
Yes, I'm quite sure of it...
That was manufactured from a 
plank from a coffin. Yes, it was!","Hmm... A ver...
Sí, estoy bastante seguro de eso...
Fue fabricada con una
tabla de un ataúd. ¡Sí, señor!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7181,"Ahhh...yes. Let's see...
Very fine craftsmanship.
But I don't think it would make
a good ingredient for my medicine.","Ahhh... sí. A ver...
Muy buen trabajo artesanal.
Pero no creo que sirva
como buen ingrediente para mi medicina.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7182,"Very interesting! A Goron!
Speaking of Gorons, I wonder
how my old friend, Biggoron of
Death Mountain, is doing?","¡Muy interesante! ¡Un Goron!
Hablando de Gorons, me pregunto
cómo le irá a mi viejo amigo, Biggoron
de Monte Muerte.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7183,"Very unusual construction...
I don't think it's water soluble,
so it wouldn't make a good 
ingredient for my medicines...","Construcción muy inusual...
No creo que sea soluble en agua,
por lo que no sería un buen
ingrediente para mis medicinas...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7184,"Chomp chomp chomp...
OK, OK, a mask.
Do you want to buy some beans?","Nom nom nom...
OK, OK, una máscara.
¿Quieres comprar frijoles?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7185,"Chomp chomp chomp...
Nope, I don't want to buy it.","Nom nom nom...
No, no quiero comprarla.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7186,"Chomp chomp chomp...
Nope, it's not my style.","Nom nom nom...
No, no es mi estilo.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7187,"Chomp chomp chomp...
Well...no, I don't think I 
want it.","Nom nom nom...
Bueno... no, no creo que
la quiera.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7188,What do you want?,¿Qué quieres?,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7189,"You don't look like you can
swim very well...","No pareces saber nadar
muy bien...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x718A,"Red hair...tan skin...
I've seen people like that before...","Pelo rojo... piel bronceada...
He visto gente así antes...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x718B,"Yeah, right.
You look a little small for a
Zora...","Sí, claro.
Pareces un poco pequeño para
un Zora...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x718C,"Ho ho ho!
You Hylians...you are such silly
creatures!","¡Jo jo jo!
Ustedes los Hylians... ¡son unas
criaturas tan graciosas!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x718D,That face...it gives me the chills...,Esa cara... me da escalofríos...,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x718E,"Talk about a nostalgia trip!
That reminds me of my childhood
friend, Biggoron!","¡Hablando de nostalgia!
Eso me recuerda a mi amigo
de la infancia, ¡Biggoron!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x718F,"I don't think that's funny at all.
Are you mocking me?","No me parece nada divertido.
¿¿Me estás burlando de mí??",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7190,You're a funny guy!,¡Eres un tipo divertido!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7191,Your head--it's gigantic!,Tu cabeza--¡es gigantesca!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7192,"Don't do that...
It's embarrassing me!","No hagas eso...
¡Me estás avergonzando!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7193,"All right! You actually decided
to become a Zora!
Are you actually ready to marry
me now?","¡Genial! ¡Realmente decidiste
ser un Zora!
¿¿Ya estás listo para
casar conmigo ahora??",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7194,"WHOA!
My heart...started to beat 
so fast!","¡¡WOW!!
¡Mi corazón... empezó a latir
tan rápido!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7195,"That's an unpleasant mask...
Good-bye.","Esa es una máscara desagradable...
Adiós.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7196,"Hrrrrm...
I don't know what to say.","Hmmmm...
No sé qué decir.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7197,"You shouldn't be so picky about
what you eat! Do you eat all your
green rocks? If you don't, you 
won't grow up big and strong!","¡No deberías ser tan exigente
con lo que comes! ¿Comes todas
tus rocas verdes? Si no lo haces,
¡no crecerás grande y fuerte!",NPC_DIALOGUE,HIGH_RISK,oot.o2r::text/nes_message_data_static,Hint / Shop / Item gameplay text,LOW,MEDIUM,LOW,ACCEPT,,HIGH,
0x7198,Leave me alone!,¡Déjame en paz!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x7199,"Are you trying to make me laugh?
Well, that's not that funny...","¿¿Estás tratando de hacerme reír??
Bueno, no es tan divertido...",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x719A,You're making me mad!,¡Me estás enojando!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x719B,I hate Gerudos!!,¡¡Odio a los Gerudos!!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x719C,"Quit pestering me!
Go away!","¡Deja de molestarme!
¡Vete!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x719D,"Wah hah hah!
Do you think you're in disguise?
How funny!","¡Wah hah hah!
¿Crees que estás disfrazado?
¡Qué divertido!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x719E,"Out of my way!
Get out of here!
You're asking for it, aren't you?","¡Fuera de mi camino!
¡Sal de aquí!
Estás pidiendo problemas, ¿no?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x719F,"Hey, kid, you've got guts coming
around here wearing that!
Still, you can't fool us that
easily!","Oye, kid, tienes valor en venir
por aquí con eso puesto.
Aun así, ¡no puedes engañarnos
tan fácilmente!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A0,"What is that?
What does it have to do with
us?","¿Qué es eso?
¿Qué tiene que ver
con nosotros?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A1,"Ha ha hah!
You've got guts to spare, don't
you kid? 
I like you!","¡Ja ja ja!
Tienes valor de sobra, ¿no
kid?
¡Me gustas!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A2,C'mon! It's time to get serious!,¡Vamos! ¡Es hora de ponerse serio!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A3,"That's odd...it kind of looks like
me...
No...not really.  Not at all,
if you look at it closely.","Qué raro... se parece un poco
a mí...
No... en realidad no. Para nada,
si lo miras de cerca.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A4,"Hmm. No, no, no!
The ears aren't right at all!
They should be, you know, longer!","Hmm. ¡No, no, no!
¡Las orejas no son correctas para nada!
¡Deberían ser, ya sabes, más largas!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x71A5,"Aren't you kind of scared, 
walking around in the middle of
the night looking like that?","¿No te da un poco de miedo
andar por ahí en medio de la noche
con esa apariencia?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A6,"Ha ha hah!
You really like those things,
don't you?!","¡Ja ja ja!
De verdad te gustan esas cosas,
¿no?",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A7,"I think I've seen a stone that
looks like that somewhere...
Now where was that?
Hmmmm....","Creo que he visto una piedra que
se parece a esa en algún lado...
¿Dónde será?
Hmmmm....",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71A8,"Hurry up, [PLAYER]!
Any second now, the tower is 
going to collapse!!","¡Apúrate, [PLAYER]!
En cualquier momento la torre se
va a derrumbar!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x71A9,Watch out for falling rubble!,¡Cuidado con los escombros que caen!,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71AA,"[PLAYER]!
Help me!","¡[PLAYER]!
¡Ayúdame!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x71AB,"[PLAYER]!
The exit is just over there!","¡[PLAYER]!
¡La salida está justo allá!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x71AC,"Thank you, [PLAYER].
Now, let's hurry!","Gracias, [PLAYER].
¡Ahora, apúrate!",NPC_DIALOGUE,CRITICAL_GAMEPLAY,oot.o2r::text/nes_message_data_static,Puzzle / Dungeon / Spatial navigation hint,LOW,HIGH,LOW,ACCEPT,,HIGH,
0x71AD,"Too bad!
--- PAGE ---
Practice hard and come back!","¡Qué lástima!
--- PAGE ---
¡Practica y vuelve!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71AE,"Almost!!
--- PAGE ---
Well...all right!
I'll let you try one more time for
free...
This time, you gotta do it!","¡Casi lo logras!
--- PAGE ---
Bueno... ¡está bien!
Te dejaré intentar una vez más
gratis...
¡Esta vez sí tienes que lograrlo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71AF,"Wonderful!!!
Bravo!!!
Perfect!!!
--- PAGE ---
Here's a fantastic present!","¡¡¡Maravilloso!!!
¡¡¡Bravo!!!
¡¡¡Perfecto!!!
--- PAGE ---
¡Aquí tienes un regalo fantástico!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71B0,"Oh, no! Time's up!
The thing you were going to 
deliver has spoiled!
Let's try again!","¡Oh, no! ¡Se acabó el tiempo!
Lo que ibas a entregar se echó a
perder.
¡Intentémoslo de nuevo!",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71B1,"BOINNG! BOINNG!
The current time is: !","¡BOING! ¡BOING!
¡La hora actual es: !",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0x71B2,"You heard about us from the
guard at Death Mountain gate?
Well, I have to give
you a good deal then!","¿Te contaron de nosotros el guardia
de la puerta del Monte Muerte?
Pues tengo que darte
un buen precio entonces.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
0xFFFD,,,NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,Empty or control-only message,NONE,NONE,NONE,ACCEPT,,HIGH,SKIPPED_NO_TEXT
0xFFFF,"You borrowed a Pocket Egg!
A Pocket Cucco will hatch from
it overnight. Be sure to give it
back when you are done with it.","¡Pediste prestado un Huevo de Bolsillo!
De él nacerá un Cucco de Bolsillo
en una noche. Asegúrate de
devolverlo cuando termines.",NPC_DIALOGUE,LOW_RISK,oot.o2r::text/nes_message_data_static,NPC_DIALOGUE message,LOW,LOW,LOW,ACCEPT,,HIGH,
